PRICE_PER_NIGHT,TAX_AMOUNT,ACCOM_NAME_EN,ACCOM_TYPE_CODE,BOOKING_PROVIDER_NAME_EN,ROOM_TYPE_CODE,CITY_NAME_EN,REVIEW_SCORE_NAME_EN,STAR_RATING_CODE
9.6,7.2,Roots Hotel,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,3
14.2,10.65,Four Points by Sheraton Makkah Al Naseem,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
39.2,29.4,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,TRAVELUP,Standard Room,Mecca,Very Good,5
65.8,49.35,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Suite,Mecca,Very Good,5
41.6,31.2,Swiss™tel Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
77,57.75,Raffles Makkah Palace,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
51.8,38.85,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
72.2,54.15,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
60.6,45.45,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
42.2,31.65,Hilton Suites Jabal Omar Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,5
5.2,3.9,Alayam Elite Hotel,Hotel,HOTELS.COM,Twin Room,Mecca,Very Good,1
33.8,25.35,Elaf Kinda Hotel,Hotel,HOTELS.COM,Specialty Rooms,Mecca,Very Good,4
6.8,5.1,Montana Al Azizia Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Good,3
12,9,Park Inn By Radisson Makkah Thakher East,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
49.8,37.35,Jumeirah Jabal Omar Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
49,36.75,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
116.4,87.3,Jabal Omar Hyatt Regency Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
36.8,27.6,_____ ____ _____ ___ ____ _______,Chalet,BOOKING.COM,Chalet Rooms,Mecca,Very Good,0
29.8,22.35,Wassad Hotel,Hotel,AGODA.COM,Deluxe Room,Mecca,Wonderful,4
56.4,42.3,Swiss™tel Al Maqam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
12.2,9.15,Novotel Residences Makkah,Apartment,BOOKING.COM,Studio,Mecca,Very Good,0
14.6,10.95,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
59.4,44.55,Jabal Omar Hyatt Regency Makkah,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
70.2,52.65,Jabal Omar Hyatt Regency Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
53.2,39.9,Conrad Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
87.6,65.7,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Triple Room,Mecca,Very Good,5
41.4,31.05,Conrad Jabal Omar Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
5.6,4.2,Montana Al Azizia Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Good,3
68.8,51.6,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
45.6,34.2,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
13.2,9.9,Al Joud Boutique Hotel Makkah,Hotel,BOOKING.COM,Quadruple Room,Mecca,Wonderful,3
31.8,23.85,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,5
41.8,31.35,Al Safwa Hotel Tower 1,Hotel,BOOKING.COM,Studio,Mecca,Very Good,5
31.2,23.4,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,HOTELS.COM,Specialty Rooms,Mecca,Very Good,5
67.4,50.55,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
18,13.5,Makkah Al Aziziah,Hotel,IHG,Standard Room,Mecca,Okay,5
14.2,10.65,Four Points by Sheraton Makkah Al Naseem,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,4
66.2,49.65,Shaza Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
95.8,71.85,Raffles Makkah Palace,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
39.8,29.85,____ ______,Villa,BOOKING.COM,Villa Rooms,Mecca,Wonderful,0
8.6,6.45,Novotel Makkah Thakher City,Hotel,TRAVELUP,Superior Room,Mecca,Very Good,4
10.4,7.8,Razana Al Rowdah,Hotel,KAYAK,Triple Room,Mecca,Very Good,4
649.4,487.05,Le Mژridien Towers Makkah,Hotel,SHERATON,Suite,Mecca,Wonderful,5
35.2,26.4,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
14.8,11.1,Three Points Musalli Makkah,Hotel,KAYAK,Economy Room,Mecca,Very Good,3
33,24.75,Saja Makkah Hotel,Hotel,EXPEDIA,Suite,Mecca,Very Good,3
38.2,28.65,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Standard Room,Mecca,Very Good,5
63.6,47.7,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,BOOKING.COM,Specialty Rooms,Mecca,Very Good,5
52,39,Pullman Zamzam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Good,5
36.6,27.45,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
73.2,54.9,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
71.8,53.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,5
60.6,45.45,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,5
39,29.25,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
42,31.5,Courtyard by Marriott Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,3
49.2,36.9,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
51.6,38.7,Makarem Ajyad Makkah Hotel,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
63,47.25,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,King Bed Room,Mecca,Very Good,5
50.2,37.65,Swiss™tel Al Maqam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
61.8,46.35,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
57.2,42.9,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
34.2,25.65,Al Shohada Hotel,Hotel,AGODA.COM,Triple Room,Mecca,Very Good,5
73.8,55.35,____ ___ ___ _____ _______,Aparthotel,AGODA.COM,Double Room,Mecca,Wonderful,0
83.2,62.4,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
49.8,37.35,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
59.4,44.55,Jabal Omar Hyatt Regency Makkah,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
9.6,7.2,Roots Hotel,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,3
56.2,42.15,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
50,37.5,Jabal Omar Hyatt Regency Makkah,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
53.4,40.05,Conrad Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
47.6,35.7,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Good,5
12.2,9.15,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
23.2,17.4,Novotel Residences Makkah,Apartment,AGODA.COM,Studio,Mecca,Very Good,0
55.4,41.55,Wassad Hotel,Hotel,AGODA.COM,Suite,Mecca,Wonderful,4
760,570,Al Kiswah Towers Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Good,3
97,72.75,Elaf Kinda Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,4
144.8,108.6,Raffles Makkah Palace,Hotel,SWISSOTEL,Suite,Mecca,Wonderful,5
39.6,29.7,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,King Bed Room,Mecca,Very Good,5
13,9.75,Courtyard by Marriott Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,3
68.2,51.15,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
27.2,20.4,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,AGODA.COM,Specialty Rooms,Mecca,Very Good,5
21,15.75,Copthorne Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,4
9.8,7.35,____ ______,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,3
14.2,10.65,Novotel Makkah Thakher City,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
66.6,49.95,Swiss™tel Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
13,9.75,Emaar Al Manar,Hotel,AGODA.COM,Twin Room,Mecca,Good,3
47,35.25,Address Jabal Omar Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
78.6,58.95,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Suite,Mecca,Very Good,5
113.6,85.2,Raffles Makkah Palace,Hotel,PRESTIGIA,Suite,Mecca,Wonderful,5
15.6,11.7,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICETRAVEL,Deluxe Room,Mecca,Very Good,4
52.4,39.3,Conrad Jabal Omar Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
18,13.5,Makkah Al Aziziah,Hotel,IHG,Specialty Rooms,Mecca,Okay,5
92.2,69.15,Raffles Makkah Palace,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
52.4,39.3,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
32,24,Nour Althuria Hotel - Elaf Almaqam,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,3
72.2,54.15,Jabal Omar Hyatt Regency Makkah,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
11,8.25,Makarem Umm Al Qura Hotel,Hotel,TRAVELUP,Superior Room,Mecca,Good,5
68.2,51.15,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Specialty Rooms,Mecca,Very Good,5
32,24,DoubleTree by Hilton Jabal Omar Makkah,Hotel,KAYAK,King Bed Room,Mecca,Very Good,4
16.6,12.45,Park Inn by Radisson Makkah Aziziyah,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
36.2,27.15,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
9.6,7.2,Elaf Bakkah Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,4
21.2,15.9,Emaar Grand Hotel,Hotel,PRICELINE,Quadruple Room,Mecca,Good,5
64.2,48.15,Jabal Omar Hyatt Regency Makkah,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,5
14,10.5,Emaar Al Khalil,Hotel,HOTELS.COM,Standard Room,Mecca,Good,3
61.8,46.35,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
53.2,39.9,Makkah Hotel,Hotel,ELAF KINDA HOTEL,Standard Room,Mecca,Very Good,5
52.6,39.45,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
51.2,38.4,Swiss™tel Al Maqam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Very Good,5
62,46.5,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,TRAVELUP,Specialty Rooms,Mecca,Very Good,5
33.8,25.35,Emaar Grand Hotel,Hotel,BOOKING.COM,Suite,Mecca,Good,5
12,9,Razana Al Rowdah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
63.6,47.7,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
13,9.75,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
16,12,Three Points Musalli Makkah,Hotel,KAYAK,Triple Room,Mecca,Very Good,3
17.6,13.2,Makarem Umm Al Qura Hotel,Hotel,EXPEDIA,Superior Room,Mecca,Good,5
50,37.5,Elaf Kinda Hotel,Hotel,EXPEDIA,Specialty Rooms,Mecca,Very Good,4
31,23.25,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
32.2,24.15,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
71.6,53.7,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Standard Room,Mecca,Very Good,5
14.6,10.95,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,3
255.4,191.55,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
67.6,50.7,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
109.8,82.35,Swiss™tel Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
11.6,8.7,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
41.8,31.35,Le Mژridien Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,5
53.4,40.05,Conrad Jabal Omar Makkah,Hotel,KAYAK,Specialty Rooms,Mecca,Very Good,5
16.2,12.15,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
56.8,42.6,Jabal Omar Hyatt Regency Makkah,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
56.4,42.3,Conrad Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
44.2,33.15,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Good,5
38.4,28.8,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Good,5
54.4,40.8,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
14,10.5,Three Points Musalli Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
64.2,48.15,Jabal Omar Hyatt Regency Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
55,41.25,Le Mژridien Makkah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
12.6,9.45,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
71.2,53.4,Elaf Kinda Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,4
4.6,3.45,Namma Mawaddah hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Good,3
113,84.75,Swiss™tel Al Maqam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
37.2,27.9,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Good,5
75.2,56.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Studio,Mecca,Very Good,5
16.8,12.6,Three Points Musalli Makkah,Hotel,AGODA.COM,Quadruple Room,Mecca,Very Good,3
50.8,38.1,Pullman Zamzam Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Good,5
50.4,37.8,Le Mژridien Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
45.4,34.05,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Good,5
40.6,30.45,Address Jabal Omar Makkah,Hotel,ADDRESS JABAL OMAR MAKKAH,Twin Room,Mecca,Very Good,5
55,41.25,Makkah Towers,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
37.2,27.9,Makkah Towers,Hotel,PRICELINE,Twin Room,Mecca,Good,5
11.2,8.4,Makarem Umm Al Qura Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Good,5
11.6,8.7,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,KAYAK,Standard Room,Mecca,Very Good,4
14.8,11.1,Novotel Makkah Thakher City,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
40.6,30.45,Al Marwa Rayhaan By Rotana,Hotel,SUPER.COM,Standard Room,Mecca,Very Good,5
47.6,35.7,Makkah Towers,Hotel,BOOKING.COM,Deluxe Room,Mecca,Good,5
54,40.5,Al Safwa Hotel,Hotel,KAYAK,Studio,Mecca,Very Good,5
30.4,22.8,DoubleTree by Hilton Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,4
8.8,6.6,Razana Al Rowdah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
70.8,53.1,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,SUPER.COM,Classic Room,Mecca,Very Good,5
66.2,49.65,Jumeirah Jabal Omar Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
10,7.5,____ ______,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,3
37.2,27.9,Conrad Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
82.8,62.1,Elaf Kinda Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,4
36.8,27.6,Swiss™tel Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
56.4,42.3,Makkah Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
49.2,36.9,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
37.6,28.2,Le Mژridien Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
1602,1201.5,Le Mژridien Towers Makkah,Hotel,SHERATON,Suite,Mecca,Wonderful,5
64,48,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
49,36.75,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
144.6,108.45,Raffles Makkah Palace,Hotel,KAYAK,Suite,Mecca,Wonderful,5
23,17.25,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,4
53.4,40.05,"Jabal Omar Marriott Hotel, Makkah",Hotel,PRICETRAVEL,Superior Room,Mecca,Very Good,5
35.4,26.55,Pullman Zamzam Makkah,Hotel,TRAVELUP,Classic Room,Mecca,Good,5
18.8,14.1,Emaar Grand Hotel,Hotel,PRICELINE,Twin Room,Mecca,Good,5
50,37.5,Hilton Suites Jabal Omar Makkah,Hotel,SUPER.COM,Twin Room,Mecca,Very Good,5
64.4,48.3,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,5
19.8,14.85,Elaf Ajyad Hotel,Hotel,BOOKING.COM,Double Room,Mecca,Okay,2
22.8,17.1,Elaf Ajyad Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Okay,2
32.6,24.45,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
24.2,18.15,"Jabal Omar Marriott Hotel, Makkah",Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
60.4,45.3,Al Marwa Rayhaan By Rotana,Hotel,AGODA.COM,King Bed Room,Mecca,Very Good,5
56.6,42.45,Al Safwah Royale Orchid,Hotel,KAYAK,Standard Room,Mecca,Good,5
48.4,36.3,Makkah Towers,Hotel,HOTELS.COM,Twin Room,Mecca,Good,5
24.4,18.3,Park Inn by Radisson Makkah Aziziyah,Hotel,PARK INN MAKKAH AL NASEEM,Standard Room,Mecca,Very Good,5
63.4,47.55,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
51.4,38.55,Swiss™tel Al Maqam Makkah,Hotel,BOOKING.COM,Classic Room,Mecca,Very Good,5
369.8,277.35,Park Inn Makkah Al Naseem,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
51.2,38.4,Elaf Kinda Hotel,Hotel,KAYAK,Standard Room,Mecca,Very Good,4
81.6,61.2,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Other,Mecca,Very Good,5
51.8,38.85,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
63.8,47.85,Swiss™tel Al Maqam Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,5
118.8,89.1,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
46.2,34.65,Conrad Jabal Omar Makkah,Hotel,HILTON,Superior Room,Mecca,Very Good,5
34.8,26.1,Pullman Zamzam Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
60.8,45.6,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
74.6,55.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
12.6,9.45,M Hotel Makkah By Millennium,Hotel,KAYAK,King Bed Room,Mecca,Good,5
13.4,10.05,Emaar Al Manar,Hotel,HOTELS.COM,Standard Room,Mecca,Good,3
55.6,41.7,Hilton Suites Jabal Omar Makkah,Hotel,PRICELINE,Triple Room,Mecca,Very Good,5
64.2,48.15,Elaf Kinda Hotel,Hotel,HOTELS.COM,Triple Room,Mecca,Very Good,4
9.4,7.05,Kyona Alaziziyah - _____ ________,Hotel,AGODA.COM,Triple Room,Mecca,Okay,3
43,32.25,Le Mژridien Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
16.2,12.15,Al Ebaa Hotel,Hotel,KAYAK,Standard Room,Mecca,Very Good,3
10.2,7.65,Park Inn by Radisson Makkah Aziziyah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
14.6,10.95,Park Inn by Radisson Makkah Aziziyah,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
10.2,7.65,Al Joud Boutique Hotel Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Wonderful,3
67.4,50.55,Jabal Omar Hyatt Regency Makkah,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,5
36.2,27.15,Pullman Zamzam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Good,5
16.6,12.45,M Hotel Al Dana Makkah by Millennium,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
63.2,47.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,TRAVELUP,Twin Room,Mecca,Very Good,5
20.8,15.6,Hibatullah Hotel Makkah,Hotel,KAYAK,Classic Room,Mecca,Very Good,3
33.6,25.2,Al Ebaa Hotel,Hotel,KAYAK,Triple Room,Mecca,Very Good,3
13.8,10.35,Emaar Al Manar,Hotel,KAYAK,Standard Room,Mecca,Good,3
29,21.75,____ _______ _____ ________ Diyar Al Mashaer For Serviced Apartments,Aparthotel,AGODA.COM,Suite,Mecca,Wonderful,0
54,40.5,Shaza Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,5
80.6,60.45,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
54.2,40.65,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,TRAVELUP,Deluxe Room,Mecca,Very Good,5
50.8,38.1,Conrad Jabal Omar Makkah,Hotel,TRAVELUP,Superior Room,Mecca,Very Good,5
59,44.25,Makkah Towers,Hotel,HOTELS.COM,Deluxe Room,Mecca,Good,5
11.4,8.55,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
55.6,41.7,Hilton Suites Jabal Omar Makkah,Hotel,EXPEDIA,Triple Room,Mecca,Very Good,5
16,12,Worth Elite Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,3
49.8,37.35,Jumeirah Jabal Omar Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
47.6,35.7,Hilton Suites Jabal Omar Makkah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
123.2,92.4,Raffles Makkah Palace,Hotel,AGODA.COM,Suite,Mecca,Wonderful,5
49.2,36.9,"Jabal Omar Marriott Hotel, Makkah",Hotel,SHERATON,Triple Room,Mecca,Very Good,5
34.4,25.8,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,SUPER.COM,Twin Room,Mecca,Very Good,5
51.8,38.85,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
68.6,51.45,Swiss™tel Al Maqam Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
57.4,43.05,Jabal Omar Hyatt Regency Makkah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
55.8,41.85,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
60.2,45.15,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Specialty Rooms,Mecca,Very Good,5
78.6,58.95,Al Safwa Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,5
47.6,35.7,Hilton Suites Jabal Omar Makkah,Hotel,HOTELS.COM,Twin Room,Mecca,Very Good,5
24.2,18.15,Emaar Grand Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Good,5
52.2,39.15,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
65,48.75,Swiss™tel Al Maqam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
34.6,25.95,Copthorne Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
167.8,125.85,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Studio,Mecca,Very Good,5
144.6,108.45,Raffles Makkah Palace,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
51.2,38.4,Hilton Suites Jabal Omar Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
39.2,29.4,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Specialty Rooms,Mecca,Very Good,5
29.8,22.35,Copthorne Makkah Al Naseem,Hotel,BOOKING.COM,Suite,Mecca,Very Good,4
18.8,14.1,Worth Elite Hotel,Hotel,PRICELINE,Quadruple Room,Mecca,Very Good,3
67.2,50.4,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,5
59.2,44.4,Jumeirah Jabal Omar Makkah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
8.2,6.15,Jawharet Al Majd Hotel,Hotel,KAYAK,Family Room,Mecca,Good,1
14.6,10.95,Al Ebaa Hotel,Hotel,EXPEDIA,Triple Room,Mecca,Very Good,3
47.2,35.4,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICETRAVEL,Specialty Rooms,Mecca,Very Good,5
19.2,14.4,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Suite,Mecca,Very Good,5
39.6,29.7,Jumeirah Jabal Omar Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
